dateRep,countriesAndTerritories,cases,deaths,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-11-28,Oman,0,0,63.05537778
2020-11-29,Oman,0,0,63.05537778
2020-11-30,Oman,905,27,62.21115531
2020-12-01,Oman,215,5,59.91969434
2020-12-02,Oman,209,7,64.12070612
2020-12-03,Oman,237,0,60.62321306
2020-12-04,Oman,184,5,59.67848793
2020-12-05,Oman,0,0,59.67848793
2020-12-06,Oman,0,0,59.67848793
2020-12-07,Oman,557,9,56.38200021
2020-12-08,Oman,229,8,55.45737561
2020-12-09,Oman,210,2,55.19606866
2020-12-10,Oman,165,7,58.5126569
2020-12-11,Oman,179,2,62.11065264
2020-12-12,Oman,0,0,62.11065264
2020-12-13,Oman,0,0,62.11065264
2020-12-14,Oman,571,8,55.39707401
2019-12-31,Pakistan,0,0,
2020-01-01,Pakistan,0,0,
2020-01-02,Pakistan,0,0,
2020-01-03,Pakistan,0,0,
2020-01-04,Pakistan,0,0,
2020-01-05,Pakistan,0,0,
2020-01-06,Pakistan,0,0,
2020-01-07,Pakistan,0,0,
2020-01-08,Pakistan,0,0,
2020-01-09,Pakistan,0,0,
2020-01-10,Pakistan,0,0,
2020-01-11,Pakistan,0,0,
2020-01-12,Pakistan,0,0,
2020-01-13,Pakistan,0,0,0.0
2020-01-14,Pakistan,0,0,0.0
2020-01-15,Pakistan,0,0,0.0
2020-01-16,Pakistan,0,0,0.0
2020-01-17,Pakistan,0,0,0.0
2020-01-18,Pakistan,0,0,0.0
2020-01-19,Pakistan,0,0,0.0
2020-01-20,Pakistan,0,0,0.0
2020-01-21,Pakistan,0,0,0.0
2020-01-22,Pakistan,0,0,0.0
2020-01-23,Pakistan,0,0,0.0
2020-01-24,Pakistan,0,0,0.0
2020-01-25,Pakistan,0,0,0.0
2020-01-26,Pakistan,0,0,0.0
2020-01-27,Pakistan,0,0,0.0
2020-01-28,Pakistan,0,0,0.0
2020-01-29,Pakistan,0,0,0.0
2020-01-30,Pakistan,0,0,0.0
2020-01-31,Pakistan,0,0,0.0
2020-02-01,Pakistan,0,0,0.0
2020-02-02,Pakistan,0,0,0.0
2020-02-03,Pakistan,0,0,0.0
2020-02-04,Pakistan,0,0,0.0
2020-02-05,Pakistan,0,0,0.0
2020-02-06,Pakistan,0,0,0.0
2020-02-07,Pakistan,0,0,0.0
2020-02-08,Pakistan,0,0,0.0
2020-02-09,Pakistan,0,0,0.0
2020-02-10,Pakistan,0,0,0.0
2020-02-11,Pakistan,0,0,0.0
2020-02-12,Pakistan,0,0,0.0
2020-02-13,Pakistan,0,0,0.0
2020-02-14,Pakistan,0,0,0.0
2020-02-15,Pakistan,0,0,0.0
2020-02-16,Pakistan,0,0,0.0
2020-02-17,Pakistan,0,0,0.0
2020-02-18,Pakistan,0,0,0.0
2020-02-19,Pakistan,0,0,0.0
2020-02-20,Pakistan,0,0,0.0
2020-02-21,Pakistan,0,0,0.0
2020-02-22,Pakistan,0,0,0.0
2020-02-23,Pakistan,0,0,0.0
2020-02-24,Pakistan,0,0,0.0
2020-02-25,Pakistan,0,0,0.0
2020-02-26,Pakistan,0,0,0.0
2020-02-27,Pakistan,2,0,0.00092351
2020-02-28,Pakistan,0,0,0.00092351
2020-02-29,Pakistan,0,0,0.00092351
2020-03-01,Pakistan,2,0,0.00184702
2020-03-02,Pakistan,0,0,0.00184702
2020-03-04,Pakistan,1,0,0.00230877
2020-03-07,Pakistan,1,0,0.00277053
2020-03-10,Pakistan,10,0,0.00738807
2020-03-11,Pakistan,0,0,0.00738807
2020-03-12,Pakistan,4,0,0.00923509
2020-03-13,Pakistan,1,0,0.00969684
2020-03-14,Pakistan,0,0,0.00969684
2020-03-15,Pakistan,9,0,0.01385263
2020-03-16,Pakistan,1,0,0.01431439
2020-03-17,Pakistan,156,0,0.08542457
2020-03-18,Pakistan,0,0,0.08542457
2020-03-19,Pakistan,115,0,0.13852634
2020-03-20,Pakistan,176,2,0.21887161
2020-03-21,Pakistan,17,1,0.22672144
2020-03-22,Pakistan,151,0,0.29598461
2020-03-23,Pakistan,138,2,0.35924497
2020-03-24,Pakistan,103,1,0.40218813
2020-03-25,Pakistan,104,1,0.45021059
2020-03-26,Pakistan,66,1,0.47883937
2020-03-27,Pakistan,140,1,0.54302324
2020-03-28,Pakistan,0,0,0.54302324
2020-03-29,Pakistan,211,2,0.63629764
2020-03-30,Pakistan,118,2,0.69032291
2020-03-31,Pakistan,99,5,0.66400291
2020-04-01,Pakistan,414,8,0.85516925
2020-04-02,Pakistan,252,5,0.91842961
2020-04-03,Pakistan,0,0,0.83716083
2020-04-04,Pakistan,0,0,0.829311
2020-04-05,Pakistan,159,4,0.83300504
2020-04-06,Pakistan,827,15,1.15115386
2020-04-07,Pakistan,587,4,1.37464301
2020-04-08,Pakistan,208,4,1.42266548
2020-04-09,Pakistan,250,5,1.5076283
2020-04-10,Pakistan,279,3,1.57181217
2020-04-11,Pakistan,187,5,1.65816025
2020-04-12,Pakistan,250,15,1.67616867
2020-04-13,Pakistan,336,7,1.77683114
2020-04-14,Pakistan,342,3,1.88903748
2020-04-15,Pakistan,272,11,1.82346834
2020-04-16,Pakistan,517,17,1.94583327
2020-04-17,Pakistan,520,11,2.18594559
2020-04-18,Pakistan,456,8,2.39650562
2020-04-19,Pakistan,512,16,2.55950495
2020-04-20,Pakistan,425,17,2.37387965
2020-04-21,Pakistan,798,16,2.47130985
2020-04-22,Pakistan,533,17,2.62138004
2020-04-23,Pakistan,0,0,2.50594143
2020-04-24,Pakistan,1406,28,3.0263387
2020-04-25,Pakistan,785,16,3.30246786
2020-04-26,Pakistan,783,16,3.54858299
2020-04-27,Pakistan,605,12,3.67279494
2020-04-28,Pakistan,751,20,3.86165251
2020-04-29,Pakistan,806,26,4.10822939
2020-04-30,Pakistan,874,19,4.27307573
2020-05-01,Pakistan,1058,39,4.52149963
2020-05-02,Pakistan,1297,32,4.90983512
2020-05-03,Pakistan,989,23,5.130092
2020-05-04,Pakistan,1083,22,5.43392643
2020-05-05,Pakistan,1315,24,5.67265348
2020-05-06,Pakistan,1049,40,5.91091878
2020-05-07,Pakistan,1523,38,6.61417082
2020-05-08,Pakistan,1764,30,6.77947891
2020-05-09,Pakistan,1637,24,7.17289371
2020-05-10,Pakistan,1991,21,7.73069309
2020-05-11,Pakistan,1476,28,8.13288122
2020-05-12,Pakistan,1140,39,8.31250371
2020-05-13,Pakistan,2255,31,8.98158591
2020-05-14,Pakistan,1452,33,9.24847999
2020-05-15,Pakistan,1430,33,9.42025264
2020-05-16,Pakistan,1581,31,9.55139091
2020-05-17,Pakistan,1352,39,9.71900778
2020-05-18,Pakistan,1974,30,10.130431
2020-05-19,Pakistan,1841,36,10.37331384
2020-05-20,Pakistan,1932,46,10.78104302
2020-05-21,Pakistan,2193,32,11.09041851
2020-05-22,Pakistan,2603,50,11.4778305
2020-05-23,Pakistan,1743,34,11.52677647
2020-05-24,Pakistan,2164,32,11.60665999
2020-05-25,Pakistan,1748,34,11.7322572
2020-05-26,Pakistan,1356,30,11.83199616
2020-05-27,Pakistan,1446,28,11.45843681
2020-05-28,Pakistan,2076,35,11.74657159
2020-05-29,Pakistan,2801,57,12.37963695
2020-05-30,Pakistan,2429,78,12.77120473
2020-05-31,Pakistan,3039,88,13.55018449
2020-06-01,Pakistan,2964,60,14.0073214
2020-06-02,Pakistan,3938,78,14.9756205
2020-06-03,Pakistan,4065,67,15.96054275
2020-06-04,Pakistan,4801,82,17.16479837
2020-06-05,Pakistan,3985,68,17.80294303
2020-06-06,Pakistan,4734,97,19.1840506
2020-06-07,Pakistan,4960,67,20.47511606
2020-06-08,Pakistan,4728,65,21.85114434
2020-06-09,Pakistan,4646,105,23.37031649
2020-06-10,Pakistan,5385,83,25.18916729
2020-06-11,Pakistan,5834,101,26.92444054
2020-06-12,Pakistan,6397,107,28.58490956
2020-06-13,Pakistan,6472,88,30.45178282
2020-06-14,Pakistan,6825,81,32.19998519
2020-06-15,Pakistan,5248,97,33.25463237
2020-06-16,Pakistan,4443,110,33.48781837
2020-06-17,Pakistan,5839,136,34.30697077
2020-06-18,Pakistan,5358,118,34.564168
2020-06-19,Pakistan,4944,136,35.00699052
2020-06-20,Pakistan,6604,153,35.87047136
2020-06-21,Pakistan,4951,119,35.86631557
2020-06-22,Pakistan,4471,89,35.74764467
2020-06-23,Pakistan,3946,105,35.42441655
2020-06-24,Pakistan,3892,60,34.73501715
2020-06-25,Pakistan,4044,148,33.90847667
2020-06-26,Pakistan,2775,59,32.23600204
2020-06-27,Pakistan,3138,73,30.69651268
2020-06-28,Pakistan,4072,83,29.42530267
2020-06-29,Pakistan,3557,49,28.64447588
2020-06-30,Pakistan,2825,137,27.89735717
2020-07-01,Pakistan,4133,91,27.10960407
2020-07-02,Pakistan,4339,78,26.63907628
2020-07-03,Pakistan,4087,78,26.24335272
2020-07-04,Pakistan,3387,68,24.75788863
2020-07-05,Pakistan,3191,93,23.94520079
2020-07-06,Pakistan,3344,50,23.42480352
2020-07-07,Pakistan,2691,77,22.84530168
2020-07-08,Pakistan,2980,83,22.42418162
2020-07-09,Pakistan,3359,61,22.10787981
2020-07-10,Pakistan,2751,75,22.09679771
2020-07-11,Pakistan,2752,65,21.91856049
2020-07-12,Pakistan,2521,74,21.20237933
2020-07-13,Pakistan,2753,69,20.83112874
2020-07-14,Pakistan,1979,54,20.44048448
2020-07-15,Pakistan,2165,66,19.53175171
2020-07-16,Pakistan,2145,40,18.51866243
2020-07-17,Pakistan,2085,49,17.59423001
2020-07-18,Pakistan,1918,47,16.91591272
2020-07-19,Pakistan,1579,46,16.17156454
2020-07-20,Pakistan,1587,31,15.36026196
2020-07-21,Pakistan,1013,40,14.58543798
2020-07-22,Pakistan,1332,38,13.82446664
2020-07-23,Pakistan,1763,32,13.08750653
2020-07-24,Pakistan,1209,54,12.37548116
2020-07-25,Pakistan,1487,24,11.79136177
2020-07-26,Pakistan,1226,35,11.19338975
2020-07-27,Pakistan,1176,20,10.46520298
2020-07-28,Pakistan,936,23,9.98359308
2020-07-29,Pakistan,1063,27,9.47473967
2020-07-30,Pakistan,1114,32,8.99867083
2020-07-31,Pakistan,903,27,8.45287706
2020-08-01,Pakistan,0,0,7.56723201
2020-08-02,Pakistan,0,0,6.83812173
2020-08-03,Pakistan,1724,33,6.90138209
2020-08-04,Pakistan,432,15,6.63310275
2020-08-05,Pakistan,675,15,6.32973007
2020-08-06,Pakistan,727,21,5.85135246
2020-08-07,Pakistan,782,17,5.65418331
2020-08-08,Pakistan,842,16,5.35635168
2020-08-09,Pakistan,634,14,5.08299304
2020-08-10,Pakistan,539,15,4.78885546
2020-08-11,Pakistan,531,15,4.6018449
2020-08-12,Pakistan,730,17,4.44808067
2020-08-13,Pakistan,753,10,4.28138731
2020-08-14,Pakistan,626,14,4.15348133
2020-08-15,Pakistan,747,9,4.4984119
2020-08-16,Pakistan,670,6,4.80778739
2020-08-17,Pakistan,498,7,4.24167643
2020-08-18,Pakistan,617,15,4.327101
2020-08-19,Pakistan,0,0,4.01541674
2020-08-20,Pakistan,1126,19,4.19965677
2020-08-21,Pakistan,630,10,4.12947009
2020-08-22,Pakistan,586,12,4.01126095
2020-08-23,Pakistan,591,4,3.99140551
2020-08-24,Pakistan,0,0,3.74251986
2020-08-25,Pakistan,946,20,3.93414796
2020-08-26,Pakistan,482,12,3.81963285
2020-08-27,Pakistan,445,7,3.67741248
2020-08-28,Pakistan,415,9,3.57998229
2020-08-29,Pakistan,319,1,3.38235139
2020-08-30,Pakistan,264,4,3.19487908
2020-08-31,Pakistan,213,6,3.06327906
2020-09-01,Pakistan,300,4,2.91690289
2020-09-02,Pakistan,441,20,3.12053661
2020-09-03,Pakistan,424,10,2.79638498
2020-09-04,Pakistan,498,7,2.73543339
2020-09-05,Pakistan,513,5,2.70172532
2020-09-06,Pakistan,484,2,2.65231759
2020-09-07,Pakistan,394,3,2.83424885
2020-09-08,Pakistan,330,5,2.5498081
2020-09-09,Pakistan,426,9,2.52394985
2020-09-10,Pakistan,196,6,2.40897299
2020-09-11,Pakistan,516,5,2.45561019
2020-09-12,Pakistan,584,3,2.57797512
2020-09-13,Pakistan,526,6,2.69895479
2020-09-14,Pakistan,539,4,2.84948674
2020-09-15,Pakistan,404,6,2.89750921
2020-09-16,Pakistan,665,4,3.00094221
2020-09-17,Pakistan,545,6,3.05681449
2020-09-18,Pakistan,752,9,3.17410013
2020-09-19,Pakistan,645,7,3.23505171
2020-09-20,Pakistan,640,1,3.30708541
2020-09-21,Pakistan,633,4,3.41744472
2020-09-22,Pakistan,582,4,3.53380685
2020-09-23,Pakistan,532,8,3.58275282
2020-09-24,Pakistan,799,5,3.86119076
2020-09-25,Pakistan,798,7,3.99140551
2020-09-26,Pakistan,566,7,3.98309393
2020-09-27,Pakistan,694,6,4.06066868
2020-09-28,Pakistan,566,9,4.07313605
2020-09-29,Pakistan,675,8,4.19827151
2020-09-30,Pakistan,747,5,4.23613537
2020-10-01,Pakistan,543,5,4.23521186
2020-10-02,Pakistan,625,15,4.17656905
2020-10-03,Pakistan,553,8,4.13408764
2020-10-04,Pakistan,632,6,4.1303936
2020-10-05,Pakistan,0,0,3.83810303
2020-10-06,Pakistan,1111,10,4.08237114
2020-10-07,Pakistan,624,12,4.12485255
2020-10-08,Pakistan,583,9,4.02511359
2020-10-09,Pakistan,661,8,3.96185323
2020-10-10,Pakistan,671,6,4.01033744
2020-10-11,Pakistan,666,12,3.99740832
2020-10-12,Pakistan,0,0,3.7360553
2020-10-13,Pakistan,916,18,3.84733812
2020-10-14,Pakistan,615,13,3.78638653
2020-10-15,Pakistan,755,13,3.88427848
2020-10-16,Pakistan,659,7,3.89997813
2020-10-17,Pakistan,575,17,3.91013673
2020-10-18,Pakistan,567,16,3.88012269
2020-10-19,Pakistan,433,5,4.08006237
2020-10-20,Pakistan,0,0,3.56705317
2020-10-21,Pakistan,1292,33,3.87550514
2020-10-22,Pakistan,736,10,3.94615358
2020-10-23,Pakistan,736,13,3.98078516
2020-10-24,Pakistan,847,12,4.06205394
2020-10-25,Pakistan,832,9,4.13870518
2020-10-26,Pakistan,707,3,4.46516558
2020-10-27,Pakistan,773,6,4.3991347
2020-10-28,Pakistan,825,14,4.49610313
2020-10-29,Pakistan,908,16,4.56675156
2020-10-30,Pakistan,1078,20,4.76022668
2020-10-31,Pakistan,807,11,4.86735371
2020-11-01,Pakistan,977,17,5.05667304
2020-11-02,Pakistan,1123,12,5.37528361
2020-11-03,Pakistan,1167,14,5.91415106
2020-11-04,Pakistan,1313,18,5.92384791
2020-11-05,Pakistan,1302,26,6.18520093
2020-11-06,Pakistan,1376,30,6.48072378
2020-11-07,Pakistan,1502,20,6.78317295
2020-11-08,Pakistan,1436,25,7.06207264
2020-11-09,Pakistan,1650,9,7.49750709
2020-11-10,Pakistan,1637,23,7.89646294
2020-11-11,Pakistan,1708,21,8.30419213
2020-11-12,Pakistan,1808,34,8.71977113
2020-11-13,Pakistan,2304,37,9.2858821
2020-11-14,Pakistan,2165,17,9.91294465
2020-11-15,Pakistan,2443,32,10.58987668
2020-11-16,Pakistan,2128,19,11.05393991
2020-11-17,Pakistan,2050,33,11.46166909
2020-11-18,Pakistan,2298,37,11.91649723
2020-11-19,Pakistan,2547,18,12.49138153
2020-11-20,Pakistan,2738,313,13.12029109
2020-11-21,Pakistan,2843,42,13.73950382
2020-11-22,Pakistan,2665,59,14.30700004
2020-11-23,Pakistan,2756,34,14.81770047
2020-11-24,Pakistan,2954,48,15.42583109
2020-11-25,Pakistan,3009,59,16.02657364
2020-11-26,Pakistan,3306,40,16.71828181
2020-11-27,Pakistan,3113,54,17.09184116
2020-11-28,Pakistan,3045,45,17.49818509
2020-11-29,Pakistan,2829,43,17.67642231
2020-11-30,Pakistan,2839,40,18.00472972
2020-12-01,Pakistan,2458,66,18.19312554
2020-12-02,Pakistan,2829,75,18.43831716
2020-12-03,Pakistan,3499,39,18.8779074
2020-12-04,Pakistan,3262,55,19.11986673
2020-12-05,Pakistan,3119,43,19.24731096
2020-12-06,Pakistan,3308,58,19.54421908
2020-12-07,Pakistan,3795,37,20.02398196
2020-12-08,Pakistan,2885,89,19.9921209
2020-12-09,Pakistan,2963,60,19.97088019
2020-12-10,Pakistan,3138,56,19.89330545
2020-12-11,Pakistan,3047,50,19.86282965
2020-12-12,Pakistan,2729,71,19.71691524
2020-12-13,Pakistan,3369,72,19.96626265
2020-12-14,Pakistan,2362,36,19.74600577
2020-03-06,Palestine,7,0,
2020-03-07,Palestine,9,0,
2020-03-08,Palestine,3,0,
2020-03-10,Palestine,1,0,
2020-03-11,Palestine,9,0,
2020-03-12,Palestine,1,0,
2020-03-14,Palestine,5,0,
2020-03-15,Palestine,3,0,
2020-03-16,Palestine,0,0,
2020-03-17,Palestine,1,0,
2020-03-18,Palestine,2,0,
2020-03-19,Palestine,3,0,
2020-03-20,Palestine,3,0,
2020-03-21,Palestine,1,0,0.96358028
2020-03-22,Palestine,4,0,0.90335651
2020-03-23,Palestine,7,0,0.86320733
2020-03-24,Palestine,0,0,0.80298357
2020-03-25,Palestine,1,0,0.80298357
2020-03-26,Palestine,2,0,0.66246144
2020-03-27,Palestine,22,1,1.08402781
2020-03-28,Palestine,7,0,1.12417699
2020-03-29,Palestine,6,0,1.18440076
2020-03-30,Palestine,9,0,1.36507206
2020-03-31,Palestine,9,0,1.52566877
2020-04-01,Palestine,2,0,1.52566877
2020-04-02,Palestine,17,0,1.80671302
2020-04-03,Palestine,21,0,2.16805563
2020-04-04,Palestine,0,0,2.14798104
2020-04-06,Palestine,62,0,3.31230721
2020-04-07,Palestine,36,0,3.89447029
2020-04-08,Palestine,7,0,4.03499242
2020-04-09,Palestine,3,0,4.0751416
2020-04-10,Palestine,0,0,4.03499242
2020-04-11,Palestine,3,1,3.65357522
2020-04-12,Palestine,2,0,3.55320228
2020-04-13,Palestine,0,0,3.43275474
2020-04-14,Palestine,0,0,3.25208344
2020-04-15,Palestine,19,0,3.45282933
2020-04-16,Palestine,4,0,3.49297851
2020-04-17,Palestine,3,0,3.21193426
2020-04-18,Palestine,13,0,3.05133755
2020-04-19,Palestine,6,0,3.17178508
2020-04-20,Palestine,9,0,2.10783186
2020-04-21,Palestine,7,0,1.52566877
2020-04-22,Palestine,0,0,1.38514665
2020-04-23,Palestine,6,0,1.44537042
2020-04-24,Palestine,1,0,1.46544501
2020-04-25,Palestine,4,0,1.4855196
2020-04-26,Palestine,2,0,1.4855196
2020-04-27,Palestine,153,0,4.55693174
2020-04-28,Palestine,0,0,4.55693174
2020-04-29,Palestine,0,0,4.17551454
2020-04-30,Palestine,12,0,4.33611125
2020-05-01,Palestine,0,2,4.27588749
2020-05-02,Palestine,10,0,4.21566372
2020-05-03,Palestine,0,0,4.09521619
2020-05-04,Palestine,5,0,4.01491783
2020-05-05,Palestine,2,0,3.91454488
2020-05-06,Palestine,14,0,4.19558913
2020-05-07,Palestine,8,0,4.23573831
2020-05-08,Palestine,1,0,4.23573831
2020-05-09,Palestine,0,0,4.15543995
2020-05-10,Palestine,0,0,4.11529077
2020-05-11,Palestine,0,0,1.04387864
2020-05-12,Palestine,0,0,1.04387864
2020-05-13,Palestine,0,0,1.04387864
2020-05-14,Palestine,1,0,0.82305815
2020-05-15,Palestine,0,0,0.82305815
2020-05-16,Palestine,6,0,0.7427598
2020-05-17,Palestine,0,0,0.7427598
2020-05-18,Palestine,6,0,0.76283439
2020-05-19,Palestine,7,0,0.86320733
2020-05-20,Palestine,3,0,0.64238685
2020-05-21,Palestine,7,0,0.62231226
2020-05-22,Palestine,25,0,1.1041024
2020-05-23,Palestine,0,0,1.1041024
2020-05-24,Palestine,0,1,1.1041024
2020-05-25,Palestine,0,0,1.1041024
2020-05-26,Palestine,0,0,1.1041024
2020-05-27,Palestine,3,0,1.16432617
2020-05-28,Palestine,8,0,1.30484829
2020-05-29,Palestine,12,0,1.54574336
2020-05-30,Palestine,0,0,1.42529583
2020-05-31,Palestine,1,0,1.44537042
2020-06-01,Palestine,1,0,1.34499747
2020-06-02,Palestine,1,0,1.22454994
2020-06-03,Palestine,2,0,1.20447535
2020-06-04,Palestine,5,0,1.16432617
2020-06-05,Palestine,8,0,0.82305815
2020-06-06,Palestine,0,0,0.82305815
2020-06-07,Palestine,0,0,0.82305815
2020-06-08,Palestine,8,0,0.98365487
2020-06-09,Palestine,1,0,1.00372946
2020-06-10,Palestine,9,0,1.12417699
2020-06-11,Palestine,4,0,1.04387864
2020-06-12,Palestine,2,0,0.84313274
2020-06-13,Palestine,2,0,0.88328192
2020-06-14,Palestine,4,0,0.94350569
2020-06-15,Palestine,0,0,0.9234311
2020-06-16,Palestine,13,0,1.16432617
2020-06-17,Palestine,4,0,1.20447535
2020-06-18,Palestine,11,0,1.32492288
2020-06-19,Palestine,94,0,3.05133755
2020-06-20,Palestine,63,0,4.31603667
2020-06-21,Palestine,121,0,6.74506195
2020-06-22,Palestine,43,0,7.44767257
2020-06-23,Palestine,174,0,10.92057649
2020-06-24,Palestine,179,0,14.33325665
2020-06-25,Palestine,159,0,17.44481797
2020-06-26,Palestine,54,0,18.4886966
2020-06-27,Palestine,207,0,22.60398738
2020-06-28,Palestine,258,1,27.70293302
2020-06-29,Palestine,195,1,31.6174779
2020-06-30,Palestine,195,1,35.27105312
2020-07-01,Palestine,322,1,41.65477247
2020-07-02,Palestine,330,2,48.05856641
2020-07-03,Palestine,322,0,52.63557273
2020-07-04,Palestine,272,4,56.83116187
2020-07-05,Palestine,561,1,65.66398109
2020-07-06,Palestine,208,4,68.9762883
2020-07-07,Palestine,328,1,72.06777502
2020-07-08,Palestine,306,1,74.61724785
2020-07-09,Palestine,475,3,80.96081802
2020-07-10,Palestine,262,2,85.13633256
2020-07-11,Palestine,396,3,88.93042991
2020-07-12,Palestine,472,2,93.22639198
2020-07-13,Palestine,341,5,96.157282
2020-07-14,Palestine,403,4,100.33279654
2020-07-15,Palestine,293,6,99.75063345
2020-07-16,Palestine,420,0,101.55734648
2020-07-17,Palestine,463,2,104.38786355
2020-07-18,Palestine,439,6,107.74031993
2020-07-19,Palestine,531,3,107.13808226
2020-07-20,Palestine,465,4,112.29725167
2020-07-21,Palestine,468,4,115.10769415
2020-07-22,Palestine,403,1,117.0549293
2020-07-23,Palestine,357,0,114.68612778
2020-07-24,Palestine,602,3,121.51148809
2020-07-25,Palestine,545,1,124.50260187
2020-07-26,Palestine,382,3,122.69588884
2020-07-27,Palestine,320,4,122.27432247
2020-07-28,Palestine,328,1,120.76872829
2020-07-29,Palestine,481,2,124.54275105
2020-07-30,Palestine,520,1,126.55020996
2020-07-31,Palestine,380,2,124.88401906
2020-08-01,Palestine,394,1,123.98066255
2020-08-02,Palestine,323,0,119.80514801
2020-08-03,Palestine,225,2,114.98724661
2020-08-04,Palestine,244,0,110.49053865
2020-08-05,Palestine,604,0,114.52553106
2020-08-06,Palestine,353,4,114.44523271
2020-08-07,Palestine,453,1,111.45411892
2020-08-08,Palestine,514,5,110.83180666
2020-08-09,Palestine,426,6,111.71508858
2020-08-10,Palestine,277,0,110.85188125
2020-08-11,Palestine,470,7,113.70247291
2020-08-12,Palestine,473,3,113.5418762
2020-08-13,Palestine,499,1,113.12030982
2020-08-14,Palestine,432,1,114.16418846
2020-08-15,Palestine,531,1,116.91440717
2020-08-16,Palestine,498,3,120.42746027
2020-08-17,Palestine,381,2,123.55909618
2020-08-18,Palestine,456,0,127.81490908
2020-08-19,Palestine,612,3,127.97550579
2020-08-20,Palestine,424,3,129.40080162
2020-08-21,Palestine,514,4,130.62535156
2020-08-22,Palestine,457,4,129.48109998
2020-08-23,Palestine,309,3,127.13237305
2020-08-24,Palestine,317,5,127.93535661
2020-08-25,Palestine,564,4,129.82236799
2020-08-26,Palestine,574,3,131.84990149
2020-08-27,Palestine,602,1,133.91758418
2020-08-28,Palestine,622,7,137.73175611
2020-08-29,Palestine,724,2,141.60615182
2020-08-30,Palestine,417,4,139.9801101
2020-08-31,Palestine,536,2,143.09167141
2020-09-01,Palestine,806,7,150.11777761
2020-09-02,Palestine,621,7,150.29844892
2020-09-03,Palestine,843,4,158.70970177
2020-09-04,Palestine,755,5,163.54767775
2020-09-05,Palestine,729,3,169.007966
2020-09-06,Palestine,592,7,174.68907473
2020-09-07,Palestine,603,4,180.43040722
2020-09-08,Palestine,789,4,184.94718978
2020-09-09,Palestine,717,8,187.81785603
2020-09-10,Palestine,696,2,189.70486741
2020-09-11,Palestine,1000,7,197.2930621
2020-09-12,Palestine,652,10,195.84769168
2020-09-13,Palestine,650,4,200.52507095
2020-09-14,Palestine,994,12,209.71923278
2020-09-15,Palestine,788,5,209.35789018
2020-09-16,Palestine,1115,6,219.27473721
2020-09-17,Palestine,966,15,221.74391168
2020-09-18,Palestine,966,2,225.97964999
2020-09-19,Palestine,692,8,225.23689019
2020-09-20,Palestine,726,5,227.92688513
2020-09-21,Palestine,683,9,229.53285227
2020-09-22,Palestine,611,9,225.9595754
2020-09-23,Palestine,557,5,222.74764114
2020-09-24,Palestine,503,3,218.87324543
2020-09-25,Palestine,713,5,213.11183835
2020-09-26,Palestine,452,5,209.09692052
2020-09-27,Palestine,290,7,201.87006843
2020-09-28,Palestine,621,9,194.38224668
2020-09-29,Palestine,502,10,188.64091418
2020-09-30,Palestine,420,7,174.68907473
2020-10-01,Palestine,426,8,163.84879659
2020-10-02,Palestine,521,8,154.91560442
2020-10-03,Palestine,545,3,151.96463982
2020-10-04,Palestine,406,11,145.54077129
2020-10-05,Palestine,420,1,140.26115435
2020-10-06,Palestine,521,11,138.45444132
2020-10-07,Palestine,475,10,136.80832501
2020-10-08,Palestine,510,6,136.94884714
2020-10-09,Palestine,416,4,130.98669416
2020-10-10,Palestine,498,9,131.91012526
2020-10-11,Palestine,281,11,131.72945396
2020-10-12,Palestine,422,3,127.73461072
2020-10-13,Palestine,395,10,125.58662968
2020-10-14,Palestine,516,4,127.51379024
2020-10-15,Palestine,532,6,129.64169669
2020-10-16,Palestine,442,8,128.05580415
2020-10-17,Palestine,397,1,125.08476495
2020-10-18,Palestine,312,0,123.19775357
2020-10-19,Palestine,389,5,122.57544131
2020-10-20,Palestine,543,2,123.01708227
2020-10-21,Palestine,513,13,123.77991666
2020-10-22,Palestine,569,4,124.96431742
2020-10-23,Palestine,506,7,126.77103044
2020-10-24,Palestine,513,4,127.07214928
2020-10-25,Palestine,410,4,129.66177128
2020-10-26,Palestine,453,5,130.28408354
2020-10-27,Palestine,0,0,122.35462083
2020-10-28,Palestine,1118,10,134.43952349
2020-10-29,Palestine,450,8,132.79340718
2020-10-30,Palestine,623,8,136.42690782
2020-10-31,Palestine,505,8,138.59496345
2020-11-01,Palestine,566,2,143.69390909
2020-11-02,Palestine,494,7,145.80174095
2020-11-03,Palestine,749,4,149.93710631
2020-11-04,Palestine,633,8,152.34605701
2020-11-05,Palestine,734,3,155.65836422
2020-11-06,Palestine,582,4,157.18403299
2020-11-07,Palestine,681,3,160.55656397
2020-11-08,Palestine,431,1,160.97813034
2020-11-09,Palestine,549,3,162.9052909
2020-11-10,Palestine,680,6,176.55601152
2020-11-11,Palestine,660,14,167.36184969
2020-11-12,Palestine,643,5,171.23624539
2020-11-13,Palestine,823,5,175.25116322
2020-11-14,Palestine,730,6,179.76794578
2020-11-15,Palestine,653,10,181.51443503
2020-11-16,Palestine,976,7,191.190387
2020-11-17,Palestine,836,7,192.93687626
2020-11-18,Palestine,1158,11,203.47603556
2020-11-19,Palestine,1251,9,213.85459814
2020-11-20,Palestine,1251,9,227.28449828
2020-11-21,Palestine,1472,8,243.16349829
2020-11-22,Palestine,1486,14,264.34218984
